---PRX_ok---
The entities that are used only in DTDs are referred to as | Parameter entities
QN2746=What are the 4 types of cardinality | 1..1 , 1.. , ..1 and ..
QN2747=Each relationship can be either ___ or __ | unidirectional or bidirectional
QN2748=Annotation for 1..1 | @OneToOne
QN2749=Annotation for 1..* | @OneToMany
QN2750=Annotation for *..1 | @ManyToOne
QN2751=Annotation for .. | @ManyToMany
QN2752=The CascadeType is defined as a Java ___ | enumeration
QN2753=The ALL value represents all of the cascade ____. For example: @OneToMany(cascade={CascadeType.ALL}) | operations
QN2754=Default Fetch Behavior for One-To-One | Eager
QN2755=Default Fetch Behavior for One-To-Many | Lazy
QN2756=Default Fetch Behavior for Many-To-One | Eager
QN2757=Default Fetch Behavior for Many-To-Many | Lazy
QN2758=A _____ _____ is used to receive a message from a queue | Message Listener
QN2759=A ____ _____ allows you to build app that is interoperable applications | Web Service
QN2760=SOAP uses ___ and ____ | XML and HTTP
QN2761=What does SOAP stand for | Simple Object Access Protocol.
QN2762=What does WSDL stand for | Web service Description Lanaguage
QN2763=What does UDDI stand for | Universal Description, Discovery and Integration
QN2764=____ is a text based language | XML
QN2765=____ is a java api for xml parsing | SAX
QN2766=Two styles of soap binding: | rpc and document style
QN2767=What are the four key elements of a wsdl file | types, messages, port type, binding,
QN2768=What does JAXB stand for | Java Architecture for xml binding
QN2769=____ allows you to map xml context to and from java objects | JAXB
QN2770=??? | 
QN2771=JAX-WS supports which type of web service | SOAP
QN2772=What are the two prevailing styles of web services | RESTFUL and SOAP
QN2773=What does REST stand for | Representational State Transfer
QN2774=RESTful WS place a emphasizes on ____ communication | stateless
QN2775=What does JAX-RS standfor | Java API for XML and RESTful services
QN2776=___ annotation is used to specify URI of the resource | @Path
QN2777=___, ____ annotations are used to specify data format to be sent out or recieved | @Produces, @Consumes
QN2778=What are the four annotations used to annotation most methods to specify which operation to invoke | @GET, @POST, @PUT, @DELETE
QN2779=The _____ annotation can be used to bind template parameters to a resource class field | @PathParam
QN2780=JAXB ___ method takes a string and converts it into xml | marshal
QN2781=The JAXB _____ method is used to read from a URL and convert it from XML to Java String | unmarshal
QN2782=Struts2 flow of controler (5 things) | filter dispatcher, web.xml, intercepterors, actions, resulting JSP
QN2783=Web server responses can be ____ or ____ | static or dynamic
QN2784=What does CGI stand for | Common gateway interface
QN2785=____ are small java classes that process HTTP request and return HTTP responses | Servlets
QN2786=Servlets are deployed in a Servlet ____ | container
QN2787=Servlets do ___ have a main() method | not
QN2788=What are the two methods that are considered to be the entry point to a servlet | doGet(), doPost()
QN2789=Servlet output is usually ___ | html
QN2790=Any class that extends ____ is a servlet | HTTPServlet
QN2791=What are the five principal methods to manage the servlets life cycle | init, service, destroy, getServletConfig, getServletInfo
QN2792=The ____ method is called by the container before the servlet instance is killed | destroy()
QN2793=Post request put form data in the ___ of the HTTP request | body
QN2794=Use the ____ request when sending data to the server | POST
QN2795=Use the ___ request when no data is sent | GET
QN2796=The do-do methods in a servlet should throws what exception | throws ServletException
QN2797=The servlet container is responsible for the ____ of the servlet | lifecycle
QN2798=The web clients interact with a servlet using a ___/____ pattern | request/response pattern
QN2799=_____ method is called when the servlet starts | init()
QN2800=___ method is called to process request | service()
QN2801=___ method is called before servlet process ends | destroy()
QN2802=____ method is called so that the servlet can access information about the servlet container | getServletConfig()
QN2803=____ method is called so that the servlet container can access information about the servlet | getServletInfo()
QN2804=The HttpServlet extends _____ | GenericServlet
QN2805=Example JSP expression. This expression is evaluated and turned into a string | <%= string %>
QN2806=Example JSP scriptlet | <% for () {} %>
QN2807=Example JSP scriptlet Declaration | <%! ... %>
QN2808=What is the major difference between Servlet 2.5 and Servlet 3.0 | web.xml
QN2809=What are the three JSP Servlet Methods | jspInit()
QN2810=jspDestroy() | 
QN2811=_jspService() | 
QN2812=What happens when you try to access a JSP | - Browser sends HTTP request to web server
QN2813=- JSP engine loads the JSP page from disk and converts it into a servlet content. | - JSP engine compiles the servlet
QN2814=- The web server returns the page back to the sender as an HTML page | 
QN2815=JSP1.2 vs. JSP2.0 | Version 2.0 incorporated the expression language, which makes your life a lot easier. Otherwise you | have to go through the get property and set property
QN2816=What does DDL stand for | Data Definition Language
QN2817=The method used most often for executing SQL statements is ____ | executeQuery
QN2818=What are the two main purposes of Transaction Support | Recovery, Concurrency
QN2819=A database transaction must be ___ | ACID
QN2820=What does ACID standfor | Atomic, Consistent, Isolated, Durable
QN2821=In a xml document what is this called | 
QN2822=<?xml version="1.0"> | xml declaration
QN2823=_____ can be used to validate xml documents | Schemas
QN2824=XML Schema file extension is what | xsd
QN2825=What are two types of XML Parsers | SAX, DOM
QN2826=DOM VS. SAX | -DOM loads the entire document into memory
QN2827=-SAX has great performance, however you can not do random access stuff in the document | 
QN2828=____ allows you to randomly access stuff in the document unlike SAX | JAXB
QN2829=What does SAX stand for | Simple API for XML
QN2830=Extensible Markup Language | XML (acronyn)
QN2831=XML (definition) | a set of rules for encoding documents in machine-readable form
QN2832=carrying | HTML is a about displaying information, while XML is about _____________ data (transport and storage)
QN2833=markup language | a system of symbols (tags) and rules embedded in a document that govern its structure (content) and format (appearance)
QN2834=structure, store, transport | XML was created to _______, ________, and ________ information
QN2835=complement | XML is a _______________ to HTML
QN2836=root element | XML documents must contain a ______________
QN2837=root element | this element encloses all other elements and is therefore the sole parent of them all
QN2838=child element | any element located within the root element
QN2839=closing tag | in XML, all elements must have a ____________
QN2840=case | XML tags are _____________ sensitive
QN2841=www.w3schools.com | an excellent XML tutorial can be found here
QN2842=no | XML has __________ predefined tags
QN2843=independent | XML is a software and hardware __________ tool for carrying information
QN2844=data transmissions | XML is the most common tool for __________ between all sorts of applications
QN2845=plain text format | XML data is stored in __________
QN2846=nested | XML elements must be properly __________
QN2847=quoted | XML attribute values must be __________
QN2848=&lt;, &gt;, &amp;, &apos;, &quot; | these are the five predefined entity references
QN2849=not truncated | in XML, the white-space in a document is __________
QN2850=LF | XML stores a new line as __________
QN2851=other elements, text, attributes, a mix | in XML, an element can contain _________, __________, __________, or __________
QN2852=letters, numbers, other characters | XML names can contain __________, __________, and __________
QN2853=number, punctuation character | XML names cannot start with a __________ or a __________
QN2854=xml, variation | XML name cannot start with the letters __________ or any __________ of them
QN2855=spaces | XML names cannot contain __________
QN2856=reserved words | in an XML name there are no __________
QN2857=dash, period, colon | for XML best naming practices, what three characters should you avoid?
QN2858=attributes | these provide additional information about an element
QN2859=single quotes, &quot;data&quot; | if an attribute value itself contains double quotes you can use __________ or __________
QN2860=attributes | it is the advice of w3schools to use tags rather than __________
QN2861=multiple values, tree structures, expandable | attributes cannot contain __________ or __________ and are not easily __________
QN2862=metadata, data itself | __________ should be stored as attributes, and the __________ should be stored as elements
QN2863=well formed | XML with correct syntax is __________ XML
QN2864=valid | XML validated against a DTD is __________ XML
QN2865=Document Type Definition | DTD (acronym)
QN2866=DTD (document type definition) | the purpose of this is to define the structure of an XML document
QN2867=XML Schema | an XML-based alternative to DTD
QN2868=stop processing | The W3C XML specification states that a program should __________ an XML document if it finds an error
QN2869=errors | With XML, __________ are not allowed
QN2870=raw XML | __________ files can be viewed in all major browsers
QN2871=right click the page, View Source | to view raw XML on a webpage you must __________ and select __________
QN2872=invented | XML tags are __________ by the author of the XML document
QN2873=display | XML documents do not carry information about how to __________ the data
QN2874=CSS (Cascading Style Sheets) | With __________ you can add display information to an XML document
QN2875=Cascading Style Sheets | CSS (acronym)
QN2876=XSLT | W3C recommends using __________ instead of CSS
QN2877=eXtensible Stylesheet Language Transformation | XSLT (acronym)
QN2878=XSLT | with __________ you can transform an XML document into HTML
QN2879=sophisticated | XSLT is far more __________ than CSS
QN2880=displayed by a browser | XSLT can be used to transform XML into HTML, before it is __________
QN2881=______ | 
QN2882=is an XML-related technology that is used to find elements, attributes, and other information in your XML document. | XPath
QN2883=XPath can locate any type of information in an XML document with one line of code that returns a value when executed and is referred to as a(n) ________. | Expression
QN2884=______ and ______ are both new XML-related technologies that extend or borrow from XPath. | XPointer & XQuery
QN2885=An Xpath expression describes the location of an element or attribute in our XML document | True
QN2886=Which of the following nodes in a DOM tree are always leaf nodes (nodes with no children)? | Processing Instruction Notation CDATA Section
QN2887=Which of the following statements MOST accurately describes a "linkbase" ? | An XML document, which contains inbound or third party links is called a linkbase
QN2888=During the redesign of a legacy system, it is decided to use XML as the data exchange format between | key/keyref
QN2889=Which of the following represents an abstraction of an unordered collection of nodes in DOM? | NamedNodeMap
QN2890=In a B2B organization, it is required to exchange XML messages conforming to a single vocabulary | Is the parser at the receiving end a validating parser? Does the parser handle XML Schemas or DTDs? Does the document instance override the internal DTD subset?
QN2891=Which of the following DOM interfaces could be used to filter a set of nodes from a tree based on some criteria? | NodeFilter
QN2892=Which of the following statements does not correctly identify the limitations of DTDs ? | DTD can be changed programatically using the DocumentType interface in DOM
QN2893=Assuming that the xsd prefix is mapped to the namespace URI for XML schema, what is the type | xsd:anyType
QN2894=Which of the following are valid combinations of minOccurs and maxOccurs for any element in a xsd:all group ? | minOccurs = 1 maxOccurs = 1 minOccurs = 0 maxOccurs = 1
QN2895=Which of the following XSLT functions can be used to return a nodeset with the current context node? | current()
QN2896=What schema groups should a group of elements be defined under in order to allow them all to appear in any sequence in a document instance? | xsd:all
QN2897=XSL is BEST described as a | Declarative language
QN2898=Which of the following resources can be signed using an XML signature? | XML encoded data specific section of an XML file Binary encoded data
QN2899=Which of the following schema fragments is the same as the DTD fragment below ? <!ELEMENT myElement EMPTY> | None of the above
QN2900=Which of the following cannot be a part of a SOAP message? | DTD Processing Instruction
QN2901=The above line is parsed using a SAX2 parser. What is the sequence of events passed by the parser to the handler ? | startPrefixMapping(),startElement(),endElement(),endPrefixMapping()
QN2902=A DTD is written for the above XML document such that the above XML document is validated successfully | The DTD needs to declare xml:space as an attribute of the root element
QN2903=Which of the following XML Schema elements can be used to make schemas more readable ? | xsd:annotation xsd:appInfo
QN2904=Which of the following value pairs for the parameters minOccurs and maxOccurs can be used to indicate the cardinality operator "?" | minOccurs = "0" maxOccurs = "1"
QN2905=Which of the following statements about XSL formatting objects are false ? | Elements in XSL-FO objects map to the boxes on the page in a one to one fashion
QN2906=Which of the following Document type definitions will validate the below XML document successfully ? | <!ELEMENT root EMPTY><!ATTLIST root rootattr CDATA #FIXED "value">,<!ELEMENT root (#PCDATA)>,<!ELEMENT root ANY><!ATTLIST root rootattr CDATA "value">
QN2907=Which of the following statements about namespaces and DTDs are false? | DTDs for a document with namespace qualified elements cannot be written since DTDs do not support namespaces
QN2908=Which of the following XML documents will NOT get successfully validated against the DTD below | <root><root1/><root3/><root3/><root2/></root>
QN2909=which of the following SAX2 methods is used by a non validating parser to report that an entity reference is not resolved | skippedEntity()
QN2910=Which of the following XSLT functions returns the number of nodes present in the nodeset, passed as an argument | count()
QN2911=Which of the following XML based technologies can be considered as XML metadata? | Document Type Definition, XML Schema
QN2912=Nebula communications Inc is currently in the process of optimizing their database driven XML based web | Change the application's parser to SAX instead of DOM
QN2913=A small retailer maintains inventory data in an XML document. This inventory data is read by an application. | DOM Parser
QN2914=Which of the following statements regarding WSDL are true ? | WSDL can be used to indicate the operations that are considered valid and supported for a given service, To specify where a particular service is implemented
QN2915=An XML based application maintains a very large configuration file in XML format. | SAX
QN2916=Which of the following entries in an XML document will cause an application reading the document to use null values for the field named "customerAddress"? | <customerAddress xsd:nill="true"/>
QN2917=A valid SOAP message should contain which of the following XML elements ? | Envelope, Body
QN2918=Which of the following values of minOccurs and maxOccurs respectively represent the cardinality operator "+" ? | 1, unbounded
QN2919=Which of the following statements correctly describe the differences between key/keyref and ID/IDREF ? | key/keyref allows the key to be defined for a set of elements while ID/IDREF allows keys to be defined only for the entire document, key/keyref can be used with elements and attributes, while ID/IDREF can only be used with attributes
QN2920=Which of the following unabbreviated XPath expressions is the same as the abbreviated XPath expression below?/book/chapter[4]/paragraph[2]/sentence[1] | /child::book/child::chapter[position()=4]/child::paragraph[position()=2]/child::sentence[position()=1]
QN2921=Which of the following statements about XML signatures are true ? | XML signatures have support for non-repudiation of the data that they sign, XML signatures can be used for XML data authentication
QN2922=A University wants to unify all their applications from the various departments in order | Use an XSLT stylesheet to convert the incoming or outgoing XML document into the format used within the division
QN2923=Which of the following statements regarding the differences between DOM and SAX are false ? | DOM is ideally suited than SAX for handling large documents, that may need to be searched efficiently, If random access to an XML document is desired, SAX is better suited than DOM
QN2924=Which of the following statements w.r.t XLinks and HTML links are true ? | HTML links cannot be used for multi directional navigation, XLinks can be used to link documents without modifying the documents to include the links
QN2925=Which of the following XML documents are NOT well formed ? | <?xml version="1.0"?><root attr1="val1" attr2="" attr1="test"><root/></root> </root>, <?xml version="1.0"?><root attr1="1value" attr2=""><root> 5 is < than 4 </root> </root>
QN2926=Which of the following axes can be used together to reference all the nodes in any XML document ? | ancestor, descendant, self, following, preceding
QN2927=An XML based web application to process audio files which are binary in nature needs to be written. | UDDI
QN2928=Which of the following statements about XSL formatting objects are true ? | It is possible to perform conditional formatting using XSL FO, It is possible to render a page with multi column layouts using XSL FO, Formatting objects can be used to describe the layout of a rendered page
QN2929=Which of the following statements regarding processing instructions are true ? | Processing instructions can be used as a mechanism for extending schemas that cannot otherwise be modified, The target for a processing instruction must be a valid XML name
QN2930=Which of the following statements regarding messaging with SOAP are true? | SOAP is a protocol agnostic methodology of transmitting data to other SOAP enabled applications
QN2931=Which of the following lines can be used in an XML document named Test.xml to associate it with a stylesheet named Test.css | <?xml-stylesheet href="Test.css" type="text/css"?>
QN2932=A county library uses an XML based application to query an XML database of books maintained | SAX
QN2933=UDDI stands for which of the following | Universal Description Discovery and Integration
QN2934=Which of the following XSLT functions can be used to generate a string that can be used as the value of an ID type attribute? | generate-id()
QN2935=Which of the following values correctly represent the default values of the minOccurs and maxOccurs attributes respectively ? | 1,1
QN2936=Which of the following statements regarding XLinks are FALSE? | XLinks can be used to connect only two resources
QN2937=Which of the following abbreviated XPath expressions is equivalent to the following unabbreviated XPath expression ?child::chapter[attribute::number and attribute::title] | chapter[@number and @title]
QN2938=Consider the following XML document and the attached stylesheet. What is the result of applying | FALSE
QN2939=Which of the following XML Schema element definitions are equivalent to the element definition below ? <xsd:element name="myElement" type="xsd:anyType" /> | <xsd:element name="myElement" />
QN2940=Which of the following XPath function calls will return the value 10 when invoked ? | string-length("XML-Schema")
QN2941=Which of the following statements relating to cascading style sheets and formatting objects is FALSE ? | CSS is an XML syntax that can be used to describe the appearance of particular elements in an XML document, Cascading style sheets can only be applied to non XML documents.
QN2942=A program in which all statements are executed one after the other in the order in which they are written exhibit ________. | 
QN2943=When the TDC is bound to an element, the element's DATASRC attribute should be set to ________. | d) the name of the TDC object preceded by a The binding of TDC to a table requires setting the DATASRC property in the ________ | a) table element
QN2944=With XML Schemas, the senders can ________ the data in a way that the receiver will understand | 
QN2945=What organization presented the first version of Starndardized Generalized Markup Language (SGML) in 1980? | 
QN2946=Declarations are sorted by the order specified | 
QN2947=Which of the following statement correctly store an object associated with a name at a place where all the servlets/jsps of the same webapp participating in a session can access it? Assume that request, response, name, value etc. are references to objects of appropriate types.(Choose one) | request.getSession().setAttribute(name, value);
QN2948=Which of the following lines of code, in the doPost() method of a servlet, uses the URL rewriting approach to maintaining sessions? (Choose one) | a. out.println("<a href=' "+response.encodeURL("/servlet/XServlet")+" '>Click here</a>"));
QN2949=Which of the following statements is true? (Choose one) | a. Session data is shared across multiple webapps in the same webserver/servlet container.
QN2950=Which of these is legal attribute of page directive?. | c. errorPage
QN2951=What is the result of attempting to access the following JSP page?<question><html><question><body><question><%! public String methodA() {<question> return methodB();<question>}<question>%><question><%! public String methodB() {<question> return "JAD Final Test";<question>}<question>%><question><h2><%= methodA() %></h2><question></body><question></html> | a. "JAD Final Test" is output to the resulting web page.
QN2952=What is the consequence of attempting to access the following JSP page?<question><html><question><body><question><%!<question> public void _jspService(HttpServletRequest request, HttpServletResponse response) {<question> out.write("A");<question> }<question> %><question><% out.write("B"); %><question></body><question></html> | a. Duplicate method compilation error.
QN2953=Which of the following are correct JSP expressions | a. <%= new Date() %>
QN2954=Objects with application scope are part of a particular Web application. | a. True
QN2955=Which of the following is a correct JSP declaration for a variable of class java.util.Date? | a. <%! Date d = new Date(); %>
QN2956=Which of the following task may happen in the translation phase of JSP page? (Choose one) | a. Creation of the servlet class corresponding to the JSP file.
QN2957=Select the correct directive statement insert into the first line of following lines of code (1 insert code here): | a. <%@page import='java.util.*' %>
QN2958=The following statement is true or false? <question>â€oeIf the isThreadSafe attribute of the page directive is true, then the generated servlet implements the SingleThreadModel interface.â€ | a. True
QN2959=Which of the following statement is a correct JSP directive?(Choose one) | a. <%@ tagliburi="http://www.abc.com/tags/util" prefix="util" %>
QN2960=Which is NOT a scope of implicit objects of JSP file? | a. application
QN2961=Which statements are BEST describe <jsp:getProperty> Action? | c. Sets a property in the specified JavaBean instance. A special feature of this action is automatic matching of request parameters to bean properties of the same name.
QN2962=A bean present in the page and identified as 'mybean' has a property named 'name'. Which of the following is a correct way to print the value of this property? | a. <jsp:getProperty name="mybean" property="name"/>
QN2963=Which statements are BEST describe errorPage attribute of <%@ page errorPage=â€¦.%> directive? | a. Any exceptions in the current page that are not caught are sent to the error page for processing. The error page implicit object exception references the original exception.
QN2964=Which statements are BEST describe property attribute of <jsp:setProperty property=â€¦. /> Action? | a. The ID of the JavaBean for which a property (or properties) will be set.
QN2965=Which of the following xml fragments correctly define a security constraint in web.xml? (Choose one) | a. <security-constraint>a. <web-resource-collection>a. <web-resource-name>Info</web-resource-name>a. <url-pattern>/info/*</url-pattern>a. <http-method>GET</http-method>a. </web-resource-collection>a. <user-data-constraint>a. <transport-guarantee>CONFIDENTIAL</transport-guarantee>a. </user-data-constraint>a. </security-constraint>
QN2966=You need to make sure that the response stream of your web application is secure. Which factor will you look at? (Choose one) | c. data integrity
QN2967=Which of the following element are required for a valid <taglib> tag in web.xml?(Choose one) | a. <taglib_uri>
QN2968=Which of the following deployment descriptor snippets would you use to declare the use of a tag library? | c. <taglib> c. <taglib-uri>http://abc.net/ourlib.tld</taglib-uri>c. <taglib-location>/WEB-INF/ourlib.tld</taglib-location>c. </taglib>
QN2969=Which of the following elements defines the properties of an attribute that a tag needs? | a. attribute
QN2970=Which statements are BEST describe prefix attribute of <%@ taglib prefix=â€¦%>directive of JSP file? | a. Specifies the relative or absolute URI of the tag library descriptor.
QN2971=Which element defined within the taglib element of taglib descriptor file is required? Select one correct answer. | a. Tag
QN2972=Which is NOT associated with the business tier in a JEE (J2EE) web-based application? | a. JSP
QN2973=Which statement is true about EJB 3.0 containers? | a. javax.naming.initialContext is guaranteed to provide a JNDI name space
QN2974=A Java developer needs to be able to send email, containing XML attachments, using SMTP. Which JEE (J2EE) technology provides this capability? | d. JavaMail
QN2975=Which is NOT Enterprise Beans? | a. Business Beans
QN2976=A developer is working on a project that includes both EJB 2.1 and EJB 3.0 session beans. A lot of business logic has been implemented and tested in these EJB 2.1 session beans. Some EJB 3.0 session beans need to access this business logic. Which design approach can achieve this requirement? | a. Add adapted home interfaces to EJB 3.0 session beans to make EJB 3.0 and EJB 2.1 session beans interoperable.
QN2977=Which statement is true about EJB 3.0 stateful session beans and stateless session beans? | a. Both can have multiple remote and local business interfaces
QN2978=Which is NOT true about stateless session beans? | c. They are used to represent data stored in a RDBMS
QN2979=If you want to send an entity object as the pass by value through a remote interface, which of the following statements are valid? (Choose one) | b. @Entity b. public class Employees implements Serializable{b. ...b. }
QN2980=Which statement about entity manager is true? | a. A container-managed entity manager must be a JTA entity manager.
QN2981=Can we use the annotation @PrePassivate for more than one method in a Entity bean? | b. No
QN2982=Which is NOT a correct statement about entity beans? | c. They are used to implement business processes
QN2983=Which statement about an entity instance lifecycle is correct? | d. A managed entity instance is the instance associated with a persistence context.
QN2984=Which is a valid PostConstruct method in a message-driven bean class? | c. @PostConstruct c. private void init() {}
QN2985=Which statement describe about Message-Driven Beans is correct? (Choose one) | a. Message-Driven Beans are stateful
QN2986=Which statement describe about JMS is NOT true? | c. JMS use JNDI to locate the destination
QN2987=Which of the following are valid iteration mechanisms in jsp? | <% int i = 0; for(;i<5; i++) { %> "Hello World"; <% i++; } %>
QN2988=Which of the following methods will be invoked if the doStartTag() method of a tag returns Tag.SKIP_BODY? | doEndTag()
QN2989=Select the BEST case to use message-driven bean?(Choose one) | Need to avoid tying up server resources andneed the applications to process messages asynchronously
QN2990=Which is NOT the role of EJB Deployer? | Write the code that calls on components supplied by bean providers
QN2991=Which of the following method can be used to add cookies to a servlet response? | HttpServletResponse.addCookie(Cookie cookie)
QN2992=What is output to the web page on the second access to the same instance of the following JSP? <html><body><% int x = 0; %><%= x++ %></body> </html> | 0
QN2993=In EJB 2.0, ejb-jar.xml deployment descriptor file must be placed in ___________ folder. | META-INF
QN2994=The page directive is used to convey information about the page to JSP container. Which statement is legal page directive. Select one correct statement | <%@ page info="test page" session="false"%>
QN2995=A JSP page called test.jsp is passed a parameter name in the URL using http://localhost/Final/test.jsp?name=John. The test.jsp contains the following code.<% String myName=request.getParameter("name");%><% String test= "Welcome " + myName; %><%=test%>What is the output? | The page display "Welcome John"
QN2996=What will happen when a servlet makes the following call within its doGet() method? getServletContext().setAttribute("userid", userid); | The userid attribute is placed in application scope.
QN2997=Which of the following is true statement about the JavaServer Page life cycle?(Choose one) | The _jspService() method is called from the generated servlet's service() method
QN2998=Which is NOT the main type of JSP constructs that you embed in a page? | actions
QN2999=Which statement(s) about Servlet Life Cycle is(are) correct? (Choose one) | All the others
QN3000=_______________ sends a request to an object and includes the result in a JSP file | <jsp:include>
QN3001=Which syntax is correct for JSP Declarations? | <%! code %>
QN3002=Which statement is correct about Container-managed persistent (CMP)? | Container-managed persistent persisted by the Enterprise Java Beans container
QN3003=Your jsp page uses classes from java.util package. Which of the following statement would allow you to import the package? (Choose one) | <%@ page import="java.util.*"%>
QN3004=Which of the following is a valid standard action that can be used by a jsp page to import content generated by another JSP file named another.jsp? | <jsp:include page='another.jsp'/>
QN3005=Which class that includes the getSession method that is used to get the HttpSession object? | HttpServletRequest
QN3006=Which of the following statement correctly store an object associated with a name at a place where all the servlets/jsps of the same webapp participating in a session can access it? Assume that request, response, name, value etc. are references to objects of appropriate types.(Choose one) | request.getSession().setAttribute(name, value);
QN3007=If a ______________is being used then all the operations need to be written by the developer to a persistent API. | Bean-Managed persistent entity bean
QN3008=Which is the CORRECT statement? | Entity beans represent persistent state objects (things that don't go away when the user goes away)
QN3009=Study the statements:1) URL rewriting may be used when a browser is disabled cookies. 2) In URL encoding the session id is included as part of the URL. Which is the correct option? | Both 1 and 2 are true
QN3010=A ___________________________ in EJB is an object that is deploy on any EJB Server | Component
QN3011=You can set a page to be an error page either through web.xml or by adding a page directive _____ | <%@page errorPage="errorPage.jsp" %>
QN3012=A .................... manages the threading for the servlets and JSPs and provides the necessary interface with the Web server | Web Container
QN3013=create() method of entity bean home interface returns _____________ | null
QN3014=The _________________ is the overall application architect. This party is responsible for understanding how various components fit together and writes the applications that combine components | Application Assembler
QN3015=Identify correct statement about a WAR file.(Choose one) | It contains web components such as servlets as well as EJBs
QN3016=Which of the following statement is correct? (choose one) | Authorization means determining whether one has access to a particular resource or not.
QN3017=A session bean being used by a client can also be used by another client. | False
QN3018=Which of the following is example of JSP directive? Select one correct answer. | include
QN3019=Which interface and method should be used to retrieve a servlet initialization parameter value? (Choose one) | ServletConfig : getInitParameter(String name)
QN3020=Which is NOT the BEST case to use Enterprise Java Beans? (Choose one) | The applications are small or medium size.
QN3021=Which of the following classes define the methods setStatus(...) and sendError(...) used to send an HTTP error back to the browser? | Both are defined in HttpServletResponse
QN3022=Which is NOT EJB container? | Apache Tomcat 5.5
QN3023=Which of the statements regarding the following code are correct? public void doPost(HttpServletRequestreq, HttpServletResponse res) throws IOException, ServletException{res.getWriter().print("Hello ");RequestDispatcherrd = getServletContext().getRequestDispatcher("/test.jsp");rd.include(req, res);res.getWriter().print("World");} | "Hello" and "World" both will be a part of the output.
QN3024=Which statement is true? | When isThreadSafe attribute of page directive is set to true, a thread is created for each request for the pag
QN3025=e | 
QN3026=A ____________ session bean is a bean that holds conversations that span a single method call. | stateless
QN3027=Which of the following elements are used for error handling and are child elements of <web-app> of a deployment descriptor? | <error_page>
QN3028=Message-driven beans do not have any return value. | True
QN3029=Given the following deployment descriptor:<web-app> context-param><param-name>jdbcDriver</param-name><param-value>sun.jdbc.odbc.JdbcOdbcDriver</param-value></context-param><servlet><servlet-name>InitParams</servlet-name><servlet-class>InitParamsServlet</servlet-class></servlet> ..</web-app>What is the outcome of running the following servlet? (Choose one.)public class InitParamsServlet extends HttpServlet { protected void doGet(HttpServletRequest request, HttpServletResponse response) throws ServletException, IOException {ServletContextsc = this.getServletContext(); PrintWriter out = response.getWriter(); out.write("Initialization Parameter is: " + sc.getInitParameter("jdbcDriver")); }} | "Initialization Parameter is: null" returned to the requester
QN3030=Consider the contents of 2 jsp files:<!-- In File : test.jsp --><html><body><% String s = "Hello"; %>//1 insert LOC here.<%=s%></body></html><!-- In File : test2.jsp --><% s = s+" world"; %>What can be inserted at //1 so that it prints "Hello world" when test.jsp is requested? | <jsp:include page="test2.jsp"/>
QN3031=Which of the following is true about Data Integrity? | The information/data is not tampered with, in transit from host to client.
QN3032=To be a servlet, a class should extend HttpServlet and override doGet or doPost, depending on whether the data is being sent by GET or by POST. | True
QN3033=Name the default value of the scope attribute of <jsp:useBean> | page
QN3034=The properties that characterize transactions are known as ACID properties. | True
QN3035=In ejb-jar.xml file, <persistence-type> element value is _________________ | Bean or Container
QN3036=Identify correct statement about a WAR file.(Choose one) | It contains web components such as servlets as well as EJBs.
QN3037=Select the word to replace ???to make the diagram about messaging domain correct | Topic
QN3038=A web application is located in "helloapp" directory. Which directory should it's deployment descriptor be in? | helloapp/WEB-INF
QN3039=Which statement is correct about Message-Driven Beans exception handling? | Message-Driven Beans cannot send any exceptions back to clients
QN3040=HTTP is a "stateless" protocol: each time a client retrieves a Web page, it opens a separate connection to the Web server, and the server does not automatically maintain contextual information about a client. | True
QN3041=Which statement is correct about Bean-managed persistent (BMP)? | Bean-managed persistent persisted by the developer, who write the code for the database access calls
QN3042=Regarding URL rewriting for session support, which of the following is true? | Every URL that the client uses must include jsessionid.
QN3043=Which syntax is correct for JSP Scriptlets? | <% code %>
QN3044=What is output to the web page on the second access to the same instance of the following JSP?<html><body><%! int x = 0; %><%= x++ %></body> </html> | 0
QN3045=Which of these is legal return type of the doStartTag method defined in a class that extends TagSupport class? | EVAL_BODY
QN3046=Select the correct JMS programming model. | Locate the JMS Driver->Create a JMS connection->Create a JMS session->Locate the JMS destination->Create a JMS producer or a JMS consumer->Send or receive message.
QN3047=___________________ includes a static file in a JSP file, parsing the file's JSP elements | include directive
QN3048=Which of the following JSP variable is not available within a JSP expression? Select one correct answer | httpsession
QN3049=The sendRedirect method defined in the HttpServlet class is equivalent to invoking the setStatus method with the following parameter and a Location header in the URL. Select one correct answer. | SC_MOVED_TEMPORARILY
QN3050=You do not want the user to see the data and the format being passed to your server when the user tries to submit the information for registering with your site. Which HTTP method would you use? (Comment: You can set some hidden parameters such as server location, in the page when the user loads it. Such parameters mean nothing to the user and are generally not displayed. However, determined users can still view them using "View Source" for the page). | POST
QN3051=The ______________ supplies business components, or enterprise beans. | Bean provider
QN3052=Which is the BEST case use Container-managed persistent (CMP)? | When you require some kind of special bean, like multi-tables, that cannot be completely realized with a single bean
QN3053=Which statement is correct about Message-Driven Beans?(Choose one) | Message-Driven Beans stateless
QN3054=Every method of the remote interface must throw a __________________ | RemoteException
QN3055=Which of these is true about deployment descriptors? Select one correct answer | None of the others
QN3056=The instantiation of a session bean is done by the ____________________ while the management of the lifetime of the bean is done by the ___________________________. | Container/EJB server
